"aluno_id","escola_id","tamanho_escola","grupo","horas_estudo","desempenho"
2537,53,42,"A",22.1,80.3247099669381
2538,53,42,"A",16,66.0551565239059
2539,53,42,"A",18.9,85.3013851968233
2540,53,42,"A",18,62.4689259268857
2541,53,42,"A",12.6,66.3492177425772
2542,53,42,"B",18.7,79.0487264319308
2543,53,42,"B",14.4,59.8480643505582
2544,53,42,"A",13.4,78.6480688173067
2545,53,42,"A",20.6,77.0425613755491
2546,53,42,"A",14.8,77.4769236154636
2547,53,42,"A",17.1,61.1089136973075
2548,53,42,"A",13.8,68.471335027699
2549,53,42,"A",17.9,77.3918820399635
2550,53,42,"A",19.6,68.5944738388127
2551,53,42,"B",19.7,86.9057948994669
2552,53,42,"B",13.3,72.1302219547973
2553,53,42,"B",22.7,83.2930704436639
2554,53,42,"B",23.6,86.8264301325591
2555,53,42,"A",19.1,78.2187164146382
2556,53,42,"A",18.3,82.8122899454133
2557,53,42,"A",18,78.4571066588121
2558,53,42,"A",18.7,90.3588905566769
2559,53,42,"A",19.2,75.4675795013543
2560,53,42,"A",18.2,84.2945373285386
2561,53,42,"B",20.3,81.5778691188482
2562,53,42,"A",16.3,91.7442981318077
2563,53,42,"A",22.2,83.5209538788615
2564,53,42,"B",17.5,77.2767429066402
2565,53,42,"A",10.6,63.0791819647354
2566,53,42,"B",17.3,59.2549760847484
2567,53,42,"B",19.4,63.3090759059568
2568,53,42,"B",22.6,82.811706557202
2569,53,42,"A",17.9,77.5875412720551
2570,53,42,"B",9.9,59.3278914956255
2571,53,42,"A",17.7,81.475453060405
2572,53,42,"B",12.9,80.2446076227487
2573,53,42,"A",13.7,84.2550897750729
2574,53,42,"A",13.5,52.8135938513644
2575,53,42,"A",14.5,78.2287824096846
2576,53,42,"A",22.2,90.8731731948392
2577,54,85,"A",14.4,77.1432110199676
2578,54,85,"A",15.9,82.8728550606132
2579,54,85,"B",18.4,76.4208220243806
2580,54,85,"A",21.3,79.6463783510534
2581,54,85,"A",15,80.6546228934942
2582,54,85,"B",14.4,66.1870629297959
2583,54,85,"A",15.6,80.5426096609593
2584,54,85,"A",13,63.0865125624515
2585,54,85,"B",21.4,77.4025754434374
2586,54,85,"B",9,57.9046779786965
2587,54,85,"A",15.6,80.462300695008
2588,54,85,"B",11.9,67.3708937066848
2589,54,85,"A",9.9,69.1551338500212
2590,54,85,"A",17.8,95.7083508255693
2591,54,85,"A",23.9,77.8971367885333
2592,54,85,"A",24.2,96.9175171783742
2593,54,85,"B",15.4,78.0900771832797
2594,54,85,"B",14.9,72.4733247314487
2595,54,85,"A",15.5,63.8002320777805
2596,54,85,"B",20.5,103.513720692484
2597,54,85,"A",7.5,47.9814022768166
2598,54,85,"A",18.7,71.9324676499015
2599,54,85,"A",16.1,83.1573565781549
2600,54,85,"B",14.7,59.6190457955051
2601,54,85,"B",9.7,68.0716098601804
2602,54,85,"B",16.9,62.817420179452
2603,54,85,"A",11.1,70.2752092971233
2604,54,85,"B",17.6,93.8136973511326
2605,54,85,"B",14.1,72.7365018352619
2606,54,85,"B",17.9,80.6996613756973
2607,54,85,"A",19.5,85.0622594081441
2608,54,85,"A",15.7,67.1828157687796
2609,54,85,"A",13.6,62.716653243582
2610,54,85,"B",15.3,68.6997204500302
2611,54,85,"A",15,75.3535127614509
2612,54,85,"A",11.7,58.9722512539211
2613,54,85,"A",14.6,71.2940160322518
2614,54,85,"A",16.9,81.7467296665519
2615,54,85,"A",16.8,70.8154329363058
2616,54,85,"B",19,78.0455005862969
2617,54,85,"B",22.9,85.7479119630572
2618,54,85,"B",19,65.6111239142577
2619,54,85,"B",23.6,84.0735900243251
2620,54,85,"B",15.1,63.0106100811418
2621,54,85,"A",23.1,82.616601608077
2622,54,85,"A",20.1,84.1992101414278
2623,54,85,"A",12.9,74.3657521752766
2624,54,85,"B",19.3,71.8345173776502
2625,54,85,"A",12.7,59.4191799331522
2626,54,85,"A",21.5,96.467660824934
2627,54,85,"B",15.5,57.9023260947208
2628,54,85,"B",16.8,66.3210572675773
2629,54,85,"A",15,69.9012667360026
2630,54,85,"A",14.3,70.8682432957177
2631,54,85,"B",24.5,81.7172059210439
2632,54,85,"A",21.7,71.7232359499222
2633,54,85,"A",20.4,79.848695240474
2634,54,85,"A",18,66.725416616765
2635,54,85,"A",20.6,76.9165872344593
2636,54,85,"B",20.3,83.8304020500799
2637,54,85,"B",24.1,94.391516216229
2638,54,85,"B",21.1,90.4587596593986
2639,54,85,"A",16.9,82.6302484005714
2640,54,85,"B",16.8,72.9964304731192
2641,54,85,"A",15.8,59.6521164901099
2642,54,85,"A",16.2,61.8050853113826
2643,54,85,"A",16.8,80.6822593068861
2644,54,85,"B",22.6,65.60872465758
2645,54,85,"A",8.4,68.5333640936064
2646,54,85,"B",14.9,72.5105374339206
2647,54,85,"B",17.2,91.1131195146045
2648,54,85,"B",12.6,68.8147739376935
2649,54,85,"A",24.2,69.1510339021931
2650,54,85,"A",16.8,81.7948834501862
2651,54,85,"B",13.2,78.5550778344496
2652,54,85,"B",14.1,67.8681287546694
2653,54,85,"B",21.2,79.4400662031079
2654,54,85,"A",25.2,91.031533087203
2655,54,85,"B",17.2,77.8435385025013
2656,54,85,"B",18.1,77.0352029703461
2657,54,85,"A",13.9,71.2920334520123
2658,54,85,"B",23,100.365000338445
2659,54,85,"A",20.6,89.6888493251356
2660,54,85,"A",8.4,78.9807107743082
2661,54,85,"B",15.1,69.4157403106079
2662,55,39,"B",16.8,71.9065655685808
2663,55,39,"A",13.3,67.4678553104037
2664,55,39,"B",16.7,80.8202702510735
2665,55,39,"A",13.2,84.0680376164367
2666,55,39,"A",19.2,82.1815411492039
2667,55,39,"B",19.1,76.1064424004637
2668,55,39,"B",21,83.9660210670816
2669,55,39,"B",19.4,76.4134086384613
2670,55,39,"B",24.1,84.6252640614864
2671,55,39,"A",16.2,66.5450237969951
2672,55,39,"A",9.1,64.7906360420904
2673,55,39,"A",17.9,73.4908062544627
2674,55,39,"A",20.3,72.3196802453448
2675,55,39,"A",16.1,74.243037612514
2676,55,39,"A",23.4,88.9504523216079
2677,55,39,"B",22.1,81.8858145671682
2678,55,39,"A",19.9,77.8243853816817
2679,55,39,"A",18,75.1158962871795
2680,55,39,"A",15.5,81.1550059327063
2681,55,39,"B",17,81.3004980122218
2682,55,39,"B",19.6,79.1892963587841
2683,55,39,"A",21.6,75.1322024006115
2684,55,39,"A",16.6,75.3154680980796
2685,55,39,"A",14.8,62.0528272292062
2686,55,39,"B",27.7,100.327157003783
2687,55,39,"B",19.8,82.6586888225989
2688,55,39,"B",14.1,83.0534141514235
2689,55,39,"B",21.5,90.9802139555336
2690,55,39,"B",18,80.673377599765
2691,55,39,"A",21.1,77.9299234952149
2692,55,39,"B",18,76.0602160992458
2693,55,39,"B",17.5,66.7215810637548
2694,55,39,"B",18.1,75.5535055307357
2695,55,39,"A",19.4,88.4061046528082
2696,55,39,"A",15.3,74.293167144536
2697,55,39,"A",15.1,73.942176102992
2698,55,39,"A",17,72.0260426815421
2699,55,39,"B",18.4,88.198019052544
2700,55,39,"B",16.5,78.9641036932352
2701,56,92,"A",19.1,71.8472172449268
2702,56,92,"A",13.4,72.4078248160473
2703,56,92,"B",12.1,77.0107210003713
2704,56,92,"A",25.4,86.016477728864
2705,56,92,"B",19.4,79.4218084704867
2706,56,92,"A",16.2,71.521942702502
2707,56,92,"A",16.7,85.3357439320969
2708,56,92,"A",20.9,82.2999331586657
2709,56,92,"A",17,96.536094345293
2710,56,92,"B",18.6,62.0820336140307
2711,56,92,"A",16.7,74.6826097798196
2712,56,92,"B",15.8,80.8241292130835
2713,56,92,"B",20.2,78.238145320471
2714,56,92,"B",18.4,94.1347574382443
2715,56,92,"A",23,84.410939130202
2716,56,92,"A",13.3,61.6756743737823
2717,56,92,"A",17.3,72.4322293518912
2718,56,92,"A",17,73.6917882090164
2719,56,92,"A",13.5,71.1014740776037
2720,56,92,"A",21.8,83.9914020656061
2721,56,92,"A",17.4,88.0101272665896
2722,56,92,"B",12.3,62.9617881314239
2723,56,92,"A",15.4,69.4011728000515
2724,56,92,"A",13.4,70.0128357623586
2725,56,92,"B",22,73.7755757307657
2726,56,92,"A",28,93.6650541881882
2727,56,92,"A",15.1,74.9084929266072
2728,56,92,"A",17.4,66.4935244446281
2729,56,92,"A",18.9,68.3707391093189
2730,56,92,"B",28.6,92.3456719900131
2731,56,92,"B",8.5,57.3106636024254
2732,56,92,"B",15.7,79.3196736678525
2733,56,92,"B",13,64.9853973484552
2734,56,92,"B",16.9,74.7210319972746
2735,56,92,"B",16.7,78.5875274084587
2736,56,92,"A",14.9,66.1851647643139
2737,56,92,"A",25.1,95.0187777725989
2738,56,92,"B",18.8,80.6428908551875
2739,56,92,"B",27.4,109.145522203967
2740,56,92,"A",21.1,79.1153784886471
2741,56,92,"A",12.7,53.2796278735639
2742,56,92,"B",14.8,81.5754565794965
2743,56,92,"B",18.9,78.4284403433752
2744,56,92,"A",15.5,86.0933143380101
2745,56,92,"A",19.2,71.0688472092112
2746,56,92,"A",20.7,102.161716014407
2747,56,92,"B",19.5,90.5806313156535
2748,56,92,"B",17.3,74.325441944703
2749,56,92,"A",15.2,81.726280921133
2750,56,92,"B",12.6,68.2724673599433
2751,56,92,"A",19.2,94.6985644965481
2752,56,92,"A",21.5,77.4834100277648
2753,56,92,"A",17.5,77.6103971672145
2754,56,92,"B",20.8,72.9437919263436
2755,56,92,"B",26.7,89.3247628886055
2756,56,92,"B",25.5,81.0154821072958
2757,56,92,"A",15.8,87.6055830276497
2758,56,92,"B",20,77.4166909471442
2759,56,92,"B",15,67.7180313704978
2760,56,92,"B",20.6,89.8993928233871
2761,56,92,"B",17.6,62.5493752072354
2762,56,92,"A",18.9,86.79067075174
2763,56,92,"B",14.4,65.9099938330722
2764,56,92,"A",22.6,85.4285465559954
2765,56,92,"B",17.5,65.5471875990156
2766,56,92,"A",16,78.9632718258602
2767,56,92,"A",17.5,83.9929063115988
2768,56,92,"A",18.1,79.9303878198819
2769,56,92,"B",24.3,81.133162648496
2770,56,92,"A",13.4,74.8350866922452
2771,56,92,"A",27.6,89.5625012375997
2772,56,92,"A",14.7,73.51613575106
2773,56,92,"A",18.5,74.2714983196846
2774,56,92,"A",9.6,83.8832994941025
2775,56,92,"B",15.2,58.704093316025
2776,56,92,"A",20.7,86.106166779085
2777,56,92,"A",19.8,94.9932410285946
2778,56,92,"A",19.4,72.3356767580639
2779,56,92,"A",15.9,60.1965287330655
2780,56,92,"A",10.4,55.8443847019493
2781,56,92,"B",13.5,71.1493904997043
2782,56,92,"A",16.9,86.6865608572412
2783,56,92,"A",20.3,85.8880661387943
2784,56,92,"A",21.1,82.9717898303763
2785,56,92,"A",16.6,66.8070401765028
2786,56,92,"A",17.2,69.77803953178
2787,56,92,"B",17.1,76.1943934228285
2788,56,92,"A",18,77.543930264559
2789,56,92,"A",23.9,84.6067117106303
2790,56,92,"B",14.9,57.5819393584984
2791,56,92,"A",17,77.5135243584069
2792,56,92,"A",18.1,75.2815412180239
2793,57,20,"B",12.5,56.0777038966212
2794,57,20,"B",14.2,57.3960818550841
2795,57,20,"A",18.7,79.3661988550268
2796,57,20,"B",19.6,72.1883969226473
2797,57,20,"B",22.4,68.9508301741519
2798,57,20,"A",16,73.2242878701099
2799,57,20,"B",23.7,89.4889076364422
2800,57,20,"B",14.4,79.832312454264
2801,57,20,"A",11.5,59.3084515325929
2802,57,20,"A",10.1,64.8719880399693
2803,57,20,"B",22.3,92.4885342702697
2804,57,20,"A",19.1,66.7385497102174
2805,57,20,"B",17.3,85.0867199515927
2806,57,20,"A",16.7,89.635532081496
2807,57,20,"A",24.2,80.3970164092996
2808,57,20,"B",22.7,82.9677120600171
2809,57,20,"B",13.8,39.9374386443197
2810,57,20,"B",12.3,52.5869199447556
2811,57,20,"A",22.2,93.7151648553923
2812,57,20,"B",20.1,56.8654856799624
2813,58,58,"A",15.9,74.6335213886654
2814,58,58,"A",19.5,70.6263161126984
2815,58,58,"B",9.8,62.834298695316
2816,58,58,"A",15.2,67.8512861901321
2817,58,58,"B",19.6,77.8716562684255
2818,58,58,"B",17.6,75.2077173264555
2819,58,58,"B",12.8,72.6771808117268
2820,58,58,"A",22,80.6406966072418
2821,58,58,"B",22.6,92.7065602415577
2822,58,58,"B",14.1,62.7169281612357
2823,58,58,"B",17.2,75.4015189466043
2824,58,58,"A",20.8,64.3867068009826
2825,58,58,"A",21.4,86.0137096065547
2826,58,58,"A",15.8,74.8808379584463
2827,58,58,"A",14.4,77.9505231138184
2828,58,58,"B",19.3,67.8014593778191
2829,58,58,"B",10.2,60.9542690479022
2830,58,58,"B",14.1,61.4764249908577
2831,58,58,"A",21,80.86786349055
2832,58,58,"A",11.1,60.0636492513461
2833,58,58,"A",13.1,67.2391165757066
2834,58,58,"A",16.9,84.280170706562
2835,58,58,"A",16.7,89.8074607338738
2836,58,58,"A",10.9,50.8995356643156
2837,58,58,"B",19.9,68.9900073267506
2838,58,58,"B",13.8,80.1022930598235
2839,58,58,"A",17.3,76.5631465844674
2840,58,58,"B",17.1,67.7346109343673
2841,58,58,"B",20.7,86.6135722432192
2842,58,58,"B",17.6,67.0909452385695
2843,58,58,"A",17.4,74.9428513606929
2844,58,58,"A",24.5,89.7050284624346
2845,58,58,"A",19.4,85.4295101505194
2846,58,58,"A",20.4,86.0176423871099
2847,58,58,"A",19.8,84.0774896308907
2848,58,58,"A",20.2,83.5759660268715
2849,58,58,"B",23.2,92.5705631264077
2850,58,58,"B",17.7,73.7378311379445
2851,58,58,"A",18.9,69.6204739353954
2852,58,58,"A",25.8,91.9964953967803
2853,58,58,"B",15.8,76.6868637072614
2854,58,58,"B",23.1,92.5663652099782
2855,58,58,"B",15.5,65.2238944692907
2856,58,58,"A",24.7,89.8611537529126
2857,58,58,"A",15.2,69.2108412021988
2858,58,58,"A",14.6,77.1397531063574
2859,58,58,"B",22,92.1183989687801
2860,58,58,"B",21.8,89.4695517746654
2861,58,58,"B",20.1,71.9779612737719
2862,58,58,"A",19,71.539669805363
2863,58,58,"B",18.9,73.4542615641956
2864,58,58,"B",26.1,92.6697481906454
2865,58,58,"B",12.2,62.6042755919534
2866,58,58,"A",14,72.6823059771934
2867,58,58,"A",12.8,78.079885249005
2868,58,58,"B",21.7,86.8966705457744
2869,58,58,"A",16.9,85.3363340840147
2870,58,58,"B",17.4,76.8061500453117
2871,59,46,"B",25.1,89.7609029667733
2872,59,46,"A",15.6,65.5355996725428
2873,59,46,"A",26,94.0472561774263
2874,59,46,"B",12.3,54.5557646037296
2875,59,46,"A",23.2,73.9563394475911
2876,59,46,"A",19.2,81.7121236947222
2877,59,46,"A",16.4,67.2404106502584
2878,59,46,"B",17.3,78.9288804409404
2879,59,46,"A",23.3,74.577395980926
2880,59,46,"B",24.8,87.4127028943956
2881,59,46,"A",11.2,53.2669248969125
2882,59,46,"B",31.6,101.192908199242
2883,59,46,"B",28.3,78.3766749867467
2884,59,46,"B",15.8,75.834446990253
2885,59,46,"B",17.7,76.6333409309685
2886,59,46,"B",15.3,80.4091172815217
2887,59,46,"A",17.6,95.3765176843852
2888,59,46,"A",20.9,67.0035851559533
2889,59,46,"B",18.4,74.7081082965175
2890,59,46,"B",18.7,72.7587196343649
2891,59,46,"B",23.9,80.4009617607741
2892,59,46,"B",9.1,53.3350426345565
2893,59,46,"B",16,77.8749367450345
2894,59,46,"B",18.5,79.5375462164033
2895,59,46,"A",14.8,76.288003162379
2896,59,46,"A",22.2,97.7639422273212
2897,59,46,"B",16.2,60.6790803173503
2898,59,46,"A",16.2,76.5995900708052
2899,59,46,"B",22.7,81.897086759932
2900,59,46,"A",21.3,78.9138022291079
2901,59,46,"A",17.3,70.3949476503872
2902,59,46,"B",16.6,73.3516582096839
2903,59,46,"A",12.2,75.7951519345191
2904,59,46,"A",15.2,66.2234312030452
2905,59,46,"A",28.3,89.9680273506002
2906,59,46,"B",17.8,80.0692825711481
2907,59,46,"A",21.6,86.0212512589525
2908,59,46,"A",17.2,89.7870525204741
2909,59,46,"A",20.4,78.19950771568
2910,59,46,"A",17.7,75.1377382597813
2911,59,46,"A",23.4,70.8438098181342
2912,59,46,"B",15.9,84.3461237983273
2913,59,46,"B",11.1,72.4967227464546
2914,59,46,"B",21.5,90.1886699131748
2915,59,46,"A",17,67.5039995677998
2916,59,46,"B",23.8,97.8896631278288
2917,60,48,"A",18.5,72.2019265854084
2918,60,48,"A",23.8,97.7661072861548
2919,60,48,"B",19.4,78.7873461277616
2920,60,48,"A",16.6,79.5232525930267
2921,60,48,"B",20.9,82.5335588233552
2922,60,48,"A",16.2,67.560205976004
2923,60,48,"A",24.7,85.763571323734
2924,60,48,"A",18.6,73.6614016619059
2925,60,48,"A",9.9,56.6837362849982
2926,60,48,"B",16.1,73.0142710041715
2927,60,48,"A",11.5,60.1526168663054
2928,60,48,"A",9.3,63.7996844283826
2929,60,48,"B",18.2,78.769841435808
2930,60,48,"B",20.6,86.6413512459153
2931,60,48,"B",15,65.7000861465082
2932,60,48,"A",12.7,74.4427195346102
2933,60,48,"B",15.6,73.4372345137947
2934,60,48,"B",11.8,64.8187857941062
2935,60,48,"B",20.8,90.1427351706466
2936,60,48,"B",20.3,82.4277888884591
2937,60,48,"A",11.6,61.0915956262947
2938,60,48,"A",15.5,63.106966173782
2939,60,48,"A",22.2,86.0309448599328
2940,60,48,"A",17.3,69.8859023894631
2941,60,48,"A",18,91.4645608959115
2942,60,48,"B",19.7,83.9083417397515
2943,60,48,"A",20.5,58.8566043197122
2944,60,48,"A",22.8,76.0196025732105
2945,60,48,"A",21.1,71.6837225466586
2946,60,48,"A",12.5,60.6168646782023
2947,60,48,"A",16.6,61.715684198851
2948,60,48,"A",19.2,82.9690142838988
2949,60,48,"B",17.6,79.4155802396851
2950,60,48,"A",9.3,67.3524320865607
2951,60,48,"B",15,81.4873763401312
2952,60,48,"A",22.1,82.8671841947719
2953,60,48,"A",18.6,89.4080513840959
2954,60,48,"B",12.1,59.1263071588448
2955,60,48,"A",18.9,72.8667397592604
2956,60,48,"B",17.4,69.8765878141595
2957,60,48,"B",20.7,78.0268430626806
2958,60,48,"B",26.4,82.3686590188907
2959,60,48,"A",11.9,72.9951820143072
2960,60,48,"A",16,72.9751297908725
2961,60,48,"A",17.4,84.9875755147664
2962,60,48,"B",9.5,52.0416749897543
2963,60,48,"B",17.9,64.59887305308
2964,60,48,"A",15.6,67.9666650912678
2965,61,52,"B",27,83.5130148908906
2966,61,52,"B",6.4,47.4321261927361
2967,61,52,"B",24,89.1398486961657
2968,61,52,"A",22.1,88.5090326520211
2969,61,52,"B",21,92.047320357133
2970,61,52,"A",18.6,81.9961816668876
2971,61,52,"A",15.2,76.2511277521181
2972,61,52,"B",22.5,94.1832418813882
2973,61,52,"A",14.5,68.6369128751811
2974,61,52,"A",20.8,82.2211301923904
2975,61,52,"A",19.7,81.8647875671281
2976,61,52,"B",22.4,102.581941054994
2977,61,52,"B",15.7,76.9905308355587
2978,61,52,"A",15.7,67.2660985752974
2979,61,52,"B",19.3,82.6870238686629
2980,61,52,"A",19.3,69.7818162395064
2981,61,52,"A",23.5,76.328982912868
2982,61,52,"A",20,89.6853415071716
2983,61,52,"A",18.6,68.5170084602498
2984,61,52,"A",21.4,69.5674656044638
2985,61,52,"B",15.9,70.088156848218
2986,61,52,"B",22.4,78.5385096427133
2987,61,52,"B",14,73.5060029216255
2988,61,52,"A",19.4,77.1812977850573
2989,61,52,"B",11.2,87.971609696045
2990,61,52,"B",19,89.1672126869234
2991,61,52,"A",11.8,51.7405726944509
2992,61,52,"A",17.1,78.2049391877701
2993,61,52,"B",11,63.2094575597887
2994,61,52,"A",15.5,79.4541192734219
2995,61,52,"A",14.9,64.2207851626836
2996,61,52,"A",20.3,76.2901339915223
2997,61,52,"B",15.7,74.1147065093067
2998,61,52,"B",15,75.7771490579107
2999,61,52,"B",22.9,71.1114661902981
3000,61,52,"A",24.7,83.9090077782814
3001,61,52,"A",22.4,67.2789308988394
3002,61,52,"A",12.1,72.475323636914
3003,61,52,"B",23.2,79.4774304905187
3004,61,52,"A",13.1,80.6941604410175
3005,61,52,"A",17.8,86.1548662086583
3006,61,52,"B",21,75.2463174469104
3007,61,52,"B",17.2,78.6174248909715
3008,61,52,"A",17.4,85.4617821463478
3009,61,52,"B",18.6,81.6006374865759
3010,61,52,"A",19.8,70.8177789064632
3011,61,52,"A",19.7,63.7538245085802
3012,61,52,"A",11.1,68.6116145241135
3013,61,52,"A",17.3,70.1986083048331
3014,61,52,"B",19.2,89.782751337718
3015,61,52,"A",20.4,74.0350527155188
3016,61,52,"A",16.8,80.4036611974892
3017,62,33,"A",15.3,80.4405388522158
3018,62,33,"A",12.6,75.2690949000883
3019,62,33,"B",15.2,59.2954601265748
3020,62,33,"A",17.6,64.6156689382126
3021,62,33,"A",15.6,69.4576052389253
3022,62,33,"B",20.5,89.0878200258478
3023,62,33,"A",19.6,89.3387219445338
3024,62,33,"A",11.7,82.4128565632186
3025,62,33,"B",19.4,71.6652646408924
3026,62,33,"A",20.3,75.2243445058229
3027,62,33,"A",17.1,75.4547065397217
3028,62,33,"A",18,86.9743548310182
3029,62,33,"B",16.4,59.2897646350931
3030,62,33,"B",16.9,65.5673482799982
3031,62,33,"A",14.1,85.1425952462655
3032,62,33,"A",19.8,85.9717818193855
3033,62,33,"A",13.2,52.7153468193436
3034,62,33,"A",15.7,82.1348953128596
3035,62,33,"A",14.4,74.6872106884978
3036,62,33,"A",14.6,66.3081332823041
3037,62,33,"B",16.6,74.8544970806337
3038,62,33,"B",16.2,79.3872452565583
3039,62,33,"A",15.3,75.7705085667906
3040,62,33,"B",17.1,82.0153564099157
3041,62,33,"A",11.8,79.9956173900142
3042,62,33,"B",18.5,80.8709003751136
3043,62,33,"A",20.6,69.0549254518287
3044,62,33,"A",13,69.9926359446021
3045,62,33,"B",12.4,49.5939997455732
3046,62,33,"A",27,88.5586630146627
3047,62,33,"B",19.1,72.2574755464404
3048,62,33,"A",18.3,70.0461090138236
3049,62,33,"A",17.3,71.0278650034113
3050,63,36,"B",20.1,110.932141646639
3051,63,36,"B",18.3,69.4524102801267
3052,63,36,"B",16,66.7065077186619
3053,63,36,"A",16.4,71.5513592306834
3054,63,36,"B",16.8,72.1280202672817
3055,63,36,"A",16.9,102.533152826133
3056,63,36,"B",15.1,72.4414306450435
3057,63,36,"A",22.4,82.4012830044662
3058,63,36,"B",18.5,74.003202389001
3059,63,36,"A",15.1,81.6563730102359
3060,63,36,"A",20.5,79.0538433035768
3061,63,36,"B",19.6,83.1601510964554
3062,63,36,"A",17.6,77.2709877212807
3063,63,36,"B",19.8,67.2085982319176
3064,63,36,"A",14.5,65.2598937032919
3065,63,36,"A",17.4,76.1091911962159
3066,63,36,"B",14.2,80.9248673700075
3067,63,36,"A",13.4,72.5935444568568
3068,63,36,"B",16.8,76.2447874180537
3069,63,36,"A",18.8,71.7586922869982
3070,63,36,"A",14.5,79.1587012345309
3071,63,36,"A",17.4,83.6761359450257
3072,63,36,"A",10.8,63.6256162481086
3073,63,36,"A",16.4,80.7793861640219
3074,63,36,"A",22.8,82.2671159795258
3075,63,36,"B",13.5,71.9521678031131
3076,63,36,"B",13.4,76.7047581171047
3077,63,36,"A",17.3,80.4543958122445
3078,63,36,"A",20.3,74.4310584641079
3079,63,36,"A",23.1,87.6755994624256
3080,63,36,"A",28.8,88.9990041056647
3081,63,36,"B",21.4,80.5755894568943
3082,63,36,"B",20.8,73.9830504332334
3083,63,36,"B",26.3,89.257518538639
3084,63,36,"A",16.9,82.3291733359638
3085,63,36,"B",17.3,73.4503062971005
3086,64,26,"B",19.2,84.5657395898484
3087,64,26,"B",12.5,67.9273695923249
3088,64,26,"B",10.9,70.8221762360687
3089,64,26,"B",25.4,75.666412970746
3090,64,26,"A",15.9,79.5293810366882
3091,64,26,"B",16.4,69.3872339803877
3092,64,26,"B",14.2,67.7953515578211
3093,64,26,"A",18.8,80.2744331270155
3094,64,26,"A",20.6,84.832297097339
3095,64,26,"A",17.3,71.9881470077097
3096,64,26,"A",18.3,69.194997130998
3097,64,26,"A",22,77.4493900170104
3098,64,26,"B",18.2,67.1659669709116
3099,64,26,"A",16,82.9856139465507
3100,64,26,"B",18,80.0469599240661
3101,64,26,"A",14.8,72.1024785883256
3102,64,26,"B",18.6,69.6150944058423
3103,64,26,"B",14.6,78.7774939166761
3104,64,26,"A",23.8,87.2199411825769
3105,64,26,"A",8.3,48.6429952857966
3106,64,26,"A",19.8,76.5986744798635
3107,64,26,"A",16.2,71.7495901094188
3108,64,26,"B",26.1,86.5555792619791
3109,64,26,"A",17.3,76.1904254804496
3110,64,26,"B",20.1,83.2885729525364
3111,64,26,"A",19.7,89.115051356161
3112,65,25,"A",19.2,77.8913862676297
3113,65,25,"A",20.3,75.4095291542372
3114,65,25,"A",26.2,79.8000069374221
3115,65,25,"B",22,85.6851781075536
3116,65,25,"A",19,75.0797250162843
3117,65,25,"A",25.4,92.9919901483928
3118,65,25,"A",20.6,73.9367876204017
3119,65,25,"A",20.9,78.9895936093737
3120,65,25,"B",23.2,74.7372407483497
3121,65,25,"B",18.9,82.7862736089253
3122,65,25,"B",21.2,80.1647079227726
3123,65,25,"A",17.2,98.1617833852946
3124,65,25,"A",18.7,74.5489351269091
3125,65,25,"A",18.4,71.0979859173041
3126,65,25,"B",15.7,89.2542320285822
3127,65,25,"A",26.4,105.027694284373
3128,65,25,"B",16,86.2734438078394
3129,65,25,"A",16.8,77.7595519930516
3130,65,25,"A",23.5,91.1361404505124
3131,65,25,"B",18.2,84.7149804728434
3132,65,25,"B",22.9,93.3679413904266
3133,65,25,"A",15.8,68.3762430392528
3134,65,25,"A",18.2,70.9725048863641
3135,65,25,"A",17.2,84.5013345765503
3136,65,25,"B",14.4,62.2135697309372
3137,66,51,"B",17.1,78.761147103381
3138,66,51,"A",15.7,67.6738728999553
3139,66,51,"B",21.7,98.9317893586771
3140,66,51,"B",17.1,83.4468993605547
3141,66,51,"A",18,81.22143707349
3142,66,51,"B",15,74.0695854576286
3143,66,51,"A",19.2,72.3245095400377
3144,66,51,"B",11.9,64.0245315498995
3145,66,51,"A",6.5,60.536175447462
3146,66,51,"A",25.8,90.4821084162306
3147,66,51,"B",21.3,84.5611046918742
3148,66,51,"A",20.8,60.3898509904411
3149,66,51,"A",9.4,66.9307494204212
3150,66,51,"A",21,86.1843807142934
3151,66,51,"A",20.4,89.4197015326129
3152,66,51,"A",18,89.515428163957
3153,66,51,"B",21.6,89.4166510998931
3154,66,51,"B",22.8,92.3169913893487
3155,66,51,"B",17.8,73.3231446438499
3156,66,51,"B",26.1,84.7763322941572
3157,66,51,"A",22.3,76.530044069821
3158,66,51,"B",23.2,97.8710928398245
3159,66,51,"B",17,59.1346530404043
3160,66,51,"A",17.8,78.7538595610304
3161,66,51,"A",14.6,72.2198549501862
3162,66,51,"A",19.9,83.4010800626233
3163,66,51,"A",19.4,85.8263711287902
3164,66,51,"A",18.7,67.1602209344476
3165,66,51,"B",15.6,79.7928819166512
3166,66,51,"A",17.4,79.3151273551191
3167,66,51,"A",26.2,88.7835912959029
3168,66,51,"B",14.6,68.2845193846136
3169,66,51,"A",16.7,78.1832137133668
3170,66,51,"A",12.7,63.0161761166929
3171,66,51,"A",13.3,73.1487958872429
3172,66,51,"A",17.2,75.8698937237728
3173,66,51,"A",16.7,61.7997019467317
3174,66,51,"A",15.8,87.5685426355248
3175,66,51,"A",15.2,89.5306786662061
3176,66,51,"B",17.5,84.7615204979234
3177,66,51,"A",22.8,80.8926252542909
3178,66,51,"A",16.9,70.6376405085733
3179,66,51,"A",13.2,78.518134108666
3180,66,51,"A",14,78.5234516723456
